Rk,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,League,Team,Year,PlayerID,Throws
15,Toru Murata,34,0,2,0,3.18,13,NA,NA,0,0,0,34,32,15,12,4,5,0,23,2,0,0,138,1.088,8.5,1.1,1.3,6.1,4.6,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,murata001too,right
16,Tsubasa Nabatame,24,0,1,0,7.88,4,NA,NA,0,0,0,8,10,10,7,2,4,0,2,0,0,0,39,1.75,11.3,2.3,4.5,2.3,0.5,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,nabata000tsu,right
17,Masaru Nakamura,27,0,1,0,27,1,NA,NA,0,0,0,2,3,6,6,1,4,0,0,0,0,0,14,3.5,13.5,4.5,18,0,0,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,nakamu002mas,right
18,Takahiro Nishimura,26,1,0,1,3.83,35,NA,NA,0,0,0,44.2,40,22,19,6,20,0,55,3,0,3,196,1.343,8.1,1.2,4,11.1,2.75,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,nishim001tak,right
19,Bryan Rodriguez,27,6,7,0.462,3.25,34,NA,NA,0,0,1,91.1,89,36,33,7,27,3,55,4,0,5,383,1.27,8.8,0.7,2.7,5.4,2.04,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,rodrig001bry,right
20,Yuki Saito,31,0,2,0,4.71,11,NA,NA,0,0,0,21,19,12,11,1,8,0,12,0,0,2,87,1.286,8.1,0.4,3.4,5.1,1.5,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,saito-000yuk,right
21,Toshihiro Sugiura,27,4,4,0.5,3.74,14,NA,NA,0,0,0,65,52,30,27,7,13,0,50,2,0,1,252,1,7.2,1,1.8,6.9,3.85,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,sugiur000tos,right
22,Ryotaro Suzuki,23,0,0,NA,0,1,NA,NA,0,0,0,2,2,0,0,0,1,0,3,0,0,0,9,1.5,9,0,4.5,13.5,3,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,suzuki000ryo,right
23,Taisho Tamai,27,2,3,0.4,2.61,65,NA,NA,0,0,0,62,52,22,18,1,22,2,34,1,0,1,256,1.194,7.5,0.1,3.2,4.9,1.55,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,tamai-000tai,right
24,Eito Tanaka,19,0,1,0,9,1,NA,NA,0,0,0,2,2,2,2,0,1,0,1,0,0,1,9,1.5,9,0,4.5,4.5,1,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,tanaka000eit,right
25,Kenta Uehara*,25,1,3,0.25,5.56,13,NA,NA,0,0,0,45.1,53,31,28,7,9,1,30,0,1,6,195,1.368,10.5,1.4,1.8,6,3.33,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,uehara000ken,left
26,Hiroshi Urano,29,3,1,0.75,4.98,25,NA,NA,0,0,0,34.1,37,20,19,11,7,1,34,0,0,1,143,1.282,9.7,2.9,1.8,8.9,4.86,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,urano-000hir,right
27,Naoyuki Uwasawa,25,5,3,0.625,3.15,11,NA,NA,0,0,0,71.1,69,34,25,5,27,1,64,1,0,3,307,1.346,8.7,0.6,3.4,8.1,2.37,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,uwasaw000nao,right
28,Kosei Yoshida,18,1,3,0.25,12.27,4,NA,NA,0,0,0,11,18,15,15,3,7,0,13,1,0,0,59,2.273,14.7,2.5,5.7,10.6,1.86,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,yoshid000kos,right
29,Yuki Yoshida,25,0,0,NA,6,9,NA,NA,0,0,0,21,27,14,14,6,11,0,17,1,0,2,98,1.81,11.6,2.6,4.7,7.3,1.55,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,yoshid000yuk,right
30,Mitsuo Yoshikawa*,31,0,3,0,6.75,4,NA,NA,0,0,0,10.2,11,8,8,2,7,0,8,0,0,0,50,1.688,9.3,1.7,5.9,6.8,1.14,Japan Pacific League,Hokkaido Nippon Ham Fighters,2019,yoshik001mit,left
1,Andrew Albers*,33,2,6,0.25,5.83,13,NA,NA,0,0,0,63.1,84,44,41,12,10,0,45,2,0,1,278,1.484,11.9,1.7,1.4,6.4,4.5,Japan Pacific League,Orix Buffaloes,2019,albers001and,left
2,Yudai Aranishi,26,1,4,0.2,5.57,13,NA,NA,0,0,0,51.2,55,32,32,6,18,0,42,2,0,1,221,1.413,9.6,1,3.1,7.3,2.33,Japan Pacific League,Orix Buffaloes,2019,aranis000yud,right
3,Yaku Cho,NA,2,4,0.333,5.93,8,NA,NA,0,0,0,27.1,36,20,18,7,9,0,17,1,0,1,126,1.646,11.9,2.3,3,5.6,1.89,Japan Pacific League,Orix Buffaloes,2019,cho---000yak,right
4,Brandon Dickson,34,2,1,0.667,3.03,37,NA,NA,0,0,18,35.2,29,12,12,1,18,3,38,0,0,2,150,1.318,7.3,0.3,4.5,9.6,2.11,Japan Pacific League,Orix Buffaloes,2019,dickso001bra,right
5,Tyler Eppler,26,4,4,0.5,4.02,24,NA,NA,0,0,0,31.1,41,16,14,2,9,1,25,0,0,2,137,1.596,11.8,0.6,2.6,7.2,2.78,Japan Pacific League,Orix Buffaloes,2019,eppler000tyl,right
6,Yu Hidarisawa*,24,0,0,NA,0,4,NA,NA,0,0,0,3,1,0,0,0,3,0,3,0,0,0,13,1.333,3,0,9,9,1,Japan Pacific League,Orix Buffaloes,2019,hidari000yu-,left
7,Motoki Higa,36,3,2,0.6,4.59,45,NA,NA,0,0,1,33.1,32,19,17,5,11,2,36,2,0,0,141,1.29,8.6,1.4,3,9.7,3.27,Japan Pacific League,Orix Buffaloes,2019,higa--001mot,right
8,Akira Iwamoto,26,0,2,0,14.73,9,NA,NA,0,0,0,7.1,9,12,12,2,11,3,5,0,0,2,43,2.727,11,2.5,13.5,6.1,0.45,Japan Pacific League,Orix Buffaloes,2019,iwamot001aki,right
9,Tomoyuki Kaida*,31,1,2,0.333,1.84,55,NA,NA,0,0,0,49,41,15,10,1,11,1,33,2,0,1,196,1.061,7.5,0.2,2,6.1,3,Japan Pacific League,Orix Buffaloes,2019,kaida-000tom,left
10,Fumiya Kambe,25,0,0,NA,3.86,19,NA,NA,0,0,0,21,17,10,9,4,5,0,19,2,0,0,85,1.048,7.3,1.7,2.1,8.1,3.8,Japan Pacific League,Orix Buffaloes,2019,kambe-000fum,right
11,Kazuyuki Kaneda,28,1,0,1,4.91,6,NA,NA,0,0,0,7.1,12,4,4,0,3,0,4,0,0,1,36,2.045,14.7,0,3.7,4.9,1.33,Japan Pacific League,Orix Buffaloes,2019,kaneda000kaz,right
12,Mamoru Kishida,38,0,0,NA,0,1,NA,NA,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,NA,Japan Pacific League,Orix Buffaloes,2019,kishid001mam,right
13,Keisuke Kobayashi,26,0,2,0,5.71,20,NA,NA,0,0,0,17.1,23,15,11,4,5,1,17,0,0,3,82,1.615,11.9,2.1,2.6,8.8,3.4,Japan Pacific League,Orix Buffaloes,2019,kobaya000kei,right
14,Taisuke Kondo,28,4,6,0.4,3.44,52,NA,NA,0,0,1,49.2,39,19,19,4,22,3,61,1,0,3,209,1.228,7.1,0.7,4,11.1,2.77,Japan Pacific League,Orix Buffaloes,2019,kondo-000tai,right
15,Hirotoshi Masui,35,1,4,0.2,4.83,53,NA,NA,0,0,18,50.1,51,29,27,5,24,3,64,1,0,1,230,1.49,9.1,0.9,4.3,11.4,2.67,Japan Pacific League,Orix Buffaloes,2019,masui-001hir,right
16,Takahiro Matsuba*,28,0,4,0,5.56,5,NA,NA,0,0,0,22.2,26,16,14,3,9,1,13,3,0,0,104,1.544,10.3,1.2,3.6,5.2,1.44,Japan Pacific League,Orix Buffaloes,2019,matsub000tak,left
17,Yoshihisa Naruse*,33,0,1,0,7.32,6,NA,NA,0,0,0,19.2,24,16,16,3,8,0,13,1,0,0,90,1.627,11,1.4,3.7,5.9,1.63,Japan Pacific League,Orix Buffaloes,2019,naruse001yos,left
18,Koki Saito*,22,0,0,NA,10.29,11,NA,NA,0,0,0,7,14,10,8,0,9,0,8,0,0,0,46,3.286,18,0,11.6,10.3,0.89,Japan Pacific League,Orix Buffaloes,2019,saito-000kok,left
19,Tsubasa Sakakibara,20,3,4,0.429,2.72,13,NA,NA,1,0,0,79.1,64,29,24,5,37,0,59,5,0,6,333,1.273,7.3,0.6,4.2,6.7,1.59,Japan Pacific League,Orix Buffaloes,2019,sakaki000tsu,right
20,Keisuke Sawada,25,2,2,0.5,4.85,28,NA,NA,0,0,0,26,28,14,14,3,15,4,19,0,0,0,122,1.654,9.7,1,5.2,6.6,1.27,Japan Pacific League,Orix Buffaloes,2019,sawada000kei,right
21,Kohei Suzuki,25,4,6,0.4,4.31,19,NA,NA,0,0,0,102.1,100,56,49,15,49,0,88,3,0,4,451,1.456,8.8,1.3,4.3,7.7,1.8,Japan Pacific League,Orix Buffaloes,2019,suzuki001koh,right
22,Yu Suzuki,22,0,0,NA,4.5,1,NA,NA,0,0,0,2,1,1,1,0,3,0,2,0,0,0,9,2,4.5,0,13.5,9,0.67,Japan Pacific League,Orix Buffaloes,2019,suzuki000yu-,right
23,Daiki Tajima*,22,3,4,0.429,3.44,10,NA,NA,0,0,0,49.2,48,26,19,4,20,0,40,1,0,1,219,1.369,8.7,0.7,3.6,7.2,2,Japan Pacific League,Orix Buffaloes,2019,tajima000dai,left
24,Daichi Takeyasu,24,3,2,0.6,4.5,10,NA,NA,1,1,0,54,63,28,27,5,17,0,37,5,0,1,234,1.481,10.5,0.8,2.8,6.2,2.18,Japan Pacific League,Orix Buffaloes,2019,takeya000dai,right
25,Daiki Tomei,30,1,1,0.5,7.11,7,NA,NA,0,0,0,19,20,15,15,5,16,0,9,1,0,0,91,1.895,9.5,2.4,7.6,4.3,0.56,Japan Pacific League,Orix Buffaloes,2019,tomei-000dai,right
26,Ryoga Tomiyama*,22,0,0,NA,0,1,NA,NA,0,0,0,2,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,9,NA,Japan Pacific League,Orix Buffaloes,2019,tomiya000ryo,left
27,Nobuyoshi Yamada*,27,0,0,NA,3.56,40,NA,NA,0,0,0,43,31,17,17,6,18,1,44,0,0,1,172,1.14,6.5,1.3,3.8,9.2,2.44,Japan Pacific League,Orix Buffaloes,2019,yamada001nob,left
28,Yoshinobu Yamamoto,20,8,6,0.571,1.95,20,NA,NA,1,1,0,143,101,37,31,8,36,0,127,3,1,3,553,0.958,6.4,0.5,2.3,8,3.53,Japan Pacific League,Orix Buffaloes,2019,yamamo004yos,right
29,Taisuke Yamaoka,23,13,4,0.765,3.71,26,NA,NA,2,0,0,170,154,77,70,16,45,1,154,4,0,2,699,1.171,8.2,0.8,2.4,8.2,3.42,Japan Pacific League,Orix Buffaloes,2019,yamaok000tai,right
30,Sachiya Yamasaki*,26,2,3,0.4,4.5,36,NA,NA,0,0,0,54,49,27,27,6,28,3,37,3,0,2,236,1.426,8.2,1,4.7,6.2,1.32,Japan Pacific League,Orix Buffaloes,2019,yamasa000sac,left
31,Kazumasa Yoshida,29,1,1,0.5,4.06,33,NA,NA,0,0,0,37.2,33,17,17,3,14,1,28,1,0,1,156,1.248,7.9,0.7,3.3,6.7,2,Japan Pacific League,Orix Buffaloes,2019,yoshid001kaz,right
32,Ryo Yoshida,22,0,0,NA,8.31,4,NA,NA,0,0,0,4.1,7,4,4,2,3,0,2,0,0,0,21,2.308,14.5,4.2,6.2,4.2,0.67,Japan Pacific League,Orix Buffaloes,2019,yoshid000ryo,right
1,Makoto Aiuchi,24,0,1,0,11.57,2,NA,NA,0,0,0,9.1,17,12,12,3,6,0,5,1,0,0,51,2.464,16.4,2.9,5.8,4.8,0.83,Japan Pacific League,Saitama Seibu Lions,2019,aiuchi000mak,right
2,Kaito Awatsu,22,0,0,NA,9,1,NA,NA,0,0,0,2,4,2,2,0,1,0,0,0,0,0,10,2.5,18,0,4.5,0,0,Japan Pacific League,Saitama Seibu Lions,2019,awatsu000kai,right
3,Daiki Enokida*,32,4,3,0.571,6.52,13,NA,NA,0,0,0,69,86,54,50,12,21,0,33,9,0,2,319,1.551,11.2,1.6,2.7,4.3,1.57,Japan Pacific League,Saitama Seibu Lions,2019,enokid000dai,left
4,Deunte Heath,33,2,3,0.4,3.73,34,NA,NA,0,0,2,31.1,26,15,13,2,14,0,34,2,0,2,135,1.277,7.5,0.6,4,9.8,2.43,Japan Pacific League,Saitama Seibu Lions,2019,heath-001deu,right
5,Katsunori Hirai,27,5,4,0.556,3.5,81,NA,NA,0,0,0,82.1,77,33,32,6,32,3,66,6,0,4,354,1.324,8.4,0.7,3.5,7.2,2.06,Japan Pacific League,Saitama Seibu Lions,2019,hirai-000kat,right
6,Keisuke Honda,26,6,6,0.5,4.63,16,NA,NA,0,0,0,91.1,88,48,47,13,28,0,53,3,0,2,375,1.27,8.7,1.3,2.8,5.2,1.89,Japan Pacific League,Saitama Seibu Lions,2019,honda-000kei,right
7,Tatsuya Imai,21,7,9,0.438,4.32,23,NA,NA,1,1,0,135.1,127,74,65,16,72,1,105,5,1,7,596,1.47,8.4,1.1,4.8,7,1.46,Japan Pacific League,Saitama Seibu Lions,2019,imai--000tat,right
8,Sho Ito,20,0,0,NA,6,6,NA,NA,0,0,0,6,7,4,4,1,3,0,2,0,0,0,25,1.667,10.5,1.5,4.5,3,0.67,Japan Pacific League,Saitama Seibu Lions,2019,ito---000sho,right
9,Hirotaka Koishi*,32,0,0,NA,5.87,8,NA,NA,0,0,0,15.1,15,10,10,2,5,0,6,4,0,0,69,1.304,8.8,1.2,2.9,3.5,1.2,Japan Pacific League,Saitama Seibu Lions,2019,koishi000hir,left
10,Tsubasa Kokuba,25,1,0,1,3.68,15,NA,NA,0,0,0,14.2,13,6,6,3,7,0,2,0,0,0,62,1.364,8,1.8,4.3,1.2,0.29,Japan Pacific League,Saitama Seibu Lions,2019,kokuba000tsu,right
11,Chun-Lin Kuo,27,1,1,0.5,4.5,2,NA,NA,0,0,0,10,7,6,5,1,6,0,7,1,0,1,44,1.3,6.3,0.9,5.4,6.3,1.17,Japan Pacific League,Saitama Seibu Lions,2019,kuo---000chu,right
12,Jen-Lei Liao,25,0,0,NA,3,3,NA,NA,0,0,0,3,4,1,1,1,0,0,4,1,0,0,14,1.333,12,3,0,12,NA,Japan Pacific League,Saitama Seibu Lions,2019,liao--000jen,right
13,Kyle Martin,28,2,5,0.286,3.67,41,NA,NA,0,0,1,41.2,40,25,17,2,28,1,36,8,0,4,199,1.632,8.6,0.4,6,7.8,1.29,Japan Pacific League,Saitama Seibu Lions,2019,martin004kyl,right
14,Tatsushi Masuda,31,4,1,0.8,1.81,65,NA,NA,0,0,30,69.2,51,15,14,5,10,1,74,0,0,0,272,0.876,6.6,0.6,1.3,9.6,7.4,Japan Pacific League,Saitama Seibu Lions,2019,masuda000tat,right
15,Naoaki Matsumoto,28,0,0,NA,7.2,4,NA,NA,0,0,0,5,9,4,4,2,1,0,3,0,0,0,25,2,16.2,3.6,1.8,5.4,3,Japan Pacific League,Saitama Seibu Lions,2019,matsum002nao,right
16,Wataru Matsumoto,22,7,4,0.636,4.54,16,NA,NA,0,0,0,85.1,87,47,43,11,46,1,65,2,0,8,384,1.559,9.2,1.2,4.9,6.9,1.41,Japan Pacific League,Saitama Seibu Lions,2019,matsum000wat,right
17,Tadasuke Minamikawa,27,0,0,NA,Inf,1,NA,NA,0,0,0,0,0,1,1,0,3,0,0,0,0,2,3,NA,NA,NA,NA,NA,0,Japan Pacific League,Saitama Seibu Lions,2019,minami000tad,right
18,Ryosuke Moriwaki,26,2,1,0.667,4.94,29,NA,NA,0,0,0,31,29,17,17,3,20,0,24,3,0,1,143,1.581,8.4,0.9,5.8,7,1.2,Japan Pacific League,Saitama Seibu Lions,2019,moriwa000ryo,right
19,Zach Neal,30,12,1,0.923,2.87,17,NA,NA,0,0,0,100.1,103,38,32,8,15,0,51,6,1,2,410,1.176,9.2,0.7,1.3,4.6,3.4,Japan Pacific League,Saitama Seibu Lions,2019,neal--001zac,right
20,Shogo Noda*,26,2,0,1,3.66,23,NA,NA,0,0,0,19.2,14,8,8,1,9,0,10,3,0,0,84,1.169,6.4,0.5,4.1,4.6,1.11,Japan Pacific League,Saitama Seibu Lions,2019,noda--000sho,left
21,Ryuya Ogawa*,27,4,1,0.8,2.58,55,NA,NA,0,0,1,38.1,35,12,11,4,12,0,28,3,0,4,157,1.226,8.2,0.9,2.8,6.6,2.33,Japan Pacific League,Saitama Seibu Lions,2019,ogawa-000ryu,left
22,Tatsuya Oishi,30,0,0,NA,15.43,2,NA,NA,0,0,0,2.1,4,4,4,1,0,0,5,0,0,0,11,1.714,15.4,3.9,0,19.3,NA,Japan Pacific League,Saitama Seibu Lions,2019,oishi-000tat,right
23,Hiromasa Saito*,24,0,0,NA,6.75,9,NA,NA,0,0,0,10.2,12,9,8,4,6,0,7,3,0,0,51,1.688,10.1,3.4,5.1,5.9,1.17,Japan Pacific League,Saitama Seibu Lions,2019,saito-002hir,left
24,Yasuo Sano*,26,2,2,0.5,4.39,44,NA,NA,0,0,0,67.2,68,34,33,4,32,2,39,4,0,1,297,1.478,9,0.5,4.3,5.2,1.22,Japan Pacific League,Saitama Seibu Lions,2019,sano--000yas,left
25,Kaima Taira,19,2,1,0.667,3.38,26,NA,NA,0,0,1,24,29,13,9,2,9,0,23,3,0,3,111,1.583,10.9,0.8,3.4,8.6,2.56,Japan Pacific League,Saitama Seibu Lions,2019,taira-000kai,right
26,Hayato Takagi,29,0,0,NA,7.71,2,NA,NA,0,0,0,2.1,4,7,2,1,4,0,1,1,0,0,16,3.429,15.4,3.9,15.4,3.9,0.25,Japan Pacific League,Saitama Seibu Lions,2019,takagi000hay,right
27,Kona Takahashi,22,10,6,0.625,4.51,21,NA,NA,1,0,0,123.2,144,77,62,13,47,1,90,14,1,7,554,1.544,10.5,0.9,3.4,6.5,1.91,Japan Pacific League,Saitama Seibu Lions,2019,takaha000kon,right
28,Shota Takekuma*,29,1,1,0.5,6.14,10,NA,NA,0,0,0,14.2,14,11,10,1,12,0,5,1,0,0,68,1.773,8.6,0.6,7.4,3.1,0.42,Japan Pacific League,Saitama Seibu Lions,2019,takeku001sho,left
29,Ichiro Tamura,24,0,0,NA,6.14,6,NA,NA,0,0,0,7.1,9,5,5,1,4,0,3,0,0,2,34,1.773,11,1.2,4.9,3.7,0.75,Japan Pacific League,Saitama Seibu Lions,2019,tamura000ich,right
30,Shinsaburo Tawata,26,1,6,0.143,5.83,12,NA,NA,1,1,0,66.1,84,47,43,8,25,0,37,6,0,3,306,1.643,11.4,1.1,3.4,5,1.48,Japan Pacific League,Saitama Seibu Lions,2019,tawata000shi,right
31,Ken Togame,31,5,6,0.455,4.5,19,NA,NA,0,0,0,102,106,56,51,12,31,0,57,4,2,1,444,1.343,9.4,1.1,2.7,5,1.84,Japan Pacific League,Saitama Seibu Lions,2019,togame000ken,right
1,Tomohiro Anraku,22,0,2,0,4.73,9,NA,NA,0,0,0,32.1,30,22,17,5,11,0,19,3,1,1,137,1.268,8.4,1.4,3.1,5.3,1.73,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,anraku000tom,right
2,Koji Aoyama,35,2,4,0.333,2.7,62,NA,NA,0,0,0,53.1,37,16,16,8,18,4,36,0,0,1,208,1.031,6.2,1.4,3,6.1,2,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,aoyama001koj,right
3,Alan Busenitz,28,4,3,0.571,1.94,54,NA,NA,0,0,0,51,46,15,11,1,20,0,45,5,0,1,220,1.294,8.1,0.2,3.5,7.9,2.25,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,buseni000ala,right
4,Shoma Fujihira,20,0,1,0,10.38,3,NA,NA,0,0,0,8.2,9,10,10,4,7,0,6,3,0,0,45,1.846,9.3,4.2,7.3,6.2,0.86,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,fujihi000sho,right
5,Yuya Fukui,31,3,1,0.75,5.18,8,NA,NA,0,0,0,33,31,19,19,3,24,0,20,2,0,1,150,1.667,8.5,0.8,6.5,5.5,0.83,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,fukui-000yuy,right
6,Hiroyuki Fukuyama,30,0,0,NA,5.19,7,NA,NA,0,0,0,8.2,8,5,5,0,1,0,4,3,0,0,38,1.038,8.3,0,1,4.2,4,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,fukuya000hir,right
7,Yuri Furukawa,23,1,2,0.333,6.34,8,NA,NA,0,0,0,38.1,37,27,27,6,21,0,31,0,0,1,170,1.513,8.7,1.4,4.9,7.3,1.48,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,furuka000yur,right
8,Frank Herrmann,35,5,3,0.625,3.04,50,NA,NA,0,0,0,47.1,31,16,16,5,16,2,49,0,0,2,184,0.993,5.9,1,3,9.3,3.06,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,herrma001fra,right
9,Ryota Ishibashi,28,8,7,0.533,3.82,28,NA,NA,0,0,0,127.1,116,60,54,20,35,0,71,6,0,5,535,1.186,8.2,1.4,2.5,5,2.03,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,ishiba000ryo,right
10,Yoshinao Kamata,25,1,1,0.5,5.4,5,NA,NA,0,0,0,21.2,25,13,13,4,12,0,15,1,0,1,102,1.708,10.4,1.7,5,6.2,1.25,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,kamata000yos,right
11,Wataru Karashima*,28,9,6,0.6,4.14,27,NA,NA,0,0,0,117.1,119,59,54,14,57,3,84,0,0,1,518,1.5,9.1,1.1,4.4,6.4,1.47,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,karash001wat,left
12,Takayuki Kishi,34,3,5,0.375,3.56,15,NA,NA,0,0,0,93.2,80,37,37,12,25,1,86,1,0,1,381,1.121,7.7,1.2,2.4,8.3,3.44,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,kishi-001tak,right
13,Hiroki Kondo,24,0,2,0,8.68,2,NA,NA,0,0,0,9.1,14,9,9,2,2,0,3,1,0,0,44,1.714,13.5,1.9,1.9,2.9,1.5,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,kondo-003hir,right
14,Ryuta Konno,24,1,0,1,10,4,NA,NA,0,0,0,9,13,10,10,1,3,0,7,1,0,1,44,1.778,13,1,3,7,2.33,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,konno-000ryu,right
15,Yuya Kubo,39,2,1,0.667,2.82,22,NA,NA,0,0,0,22.1,16,7,7,3,11,0,14,1,0,1,94,1.209,6.4,1.2,4.4,5.6,1.27,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,kubo--001yuu,right
16,Kento Kumabara,25,0,0,NA,5.4,1,NA,NA,0,0,0,3.1,4,2,2,1,3,0,3,0,0,0,17,2.1,10.8,2.7,8.1,8.1,1,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,kumaba000ken,right
17,Yuki Matsui*,23,2,8,0.2,1.94,68,NA,NA,0,0,38,69.2,40,17,15,5,24,2,107,1,0,2,271,0.919,5.2,0.6,3.1,13.8,4.46,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,matsui000yuk,left
18,Manabu Mima,32,8,5,0.615,4.01,25,NA,NA,2,0,0,143.2,146,69,64,19,24,0,112,4,0,3,600,1.183,9.1,1.2,1.5,7,4.67,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,mima--000man,right
19,Kohei Morihara,27,4,2,0.667,1.97,64,NA,NA,0,0,0,64,47,15,14,3,18,1,65,1,0,0,255,1.016,6.6,0.4,2.5,9.1,3.61,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,moriha000koh,right
20,Yusuke Nishimiya*,28,1,0,1,7.71,14,NA,NA,0,0,0,16.1,18,15,14,0,17,0,21,1,0,0,84,2.143,9.9,0,9.4,11.6,1.24,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,nishim000yus,left
21,Takahiro Norimoto,28,5,5,0.5,2.78,12,NA,NA,0,0,0,68,58,27,21,7,10,0,67,3,1,1,269,1,7.7,0.9,1.3,8.9,6.7,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,norimo000tak,right
22,Fumiya Ono,22,0,0,NA,6.27,13,NA,NA,0,0,0,18.2,26,13,13,3,5,0,14,2,0,1,87,1.661,12.5,1.4,2.4,6.8,2.8,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,ono---001fum,right
23,Yoshinori Sato,29,0,0,NA,0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,18,NA,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,sato--002yos,right
24,Takahiro Shiomi*,30,3,1,0.75,3.16,9,NA,NA,0,0,0,51.1,42,18,18,6,9,0,47,0,0,1,197,0.994,7.4,1.1,1.6,8.2,5.22,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,shiomi000tak,left
25,Shu Sugahara,25,1,3,0.25,4.08,9,NA,NA,0,0,0,35.1,35,19,16,1,20,0,21,4,1,2,160,1.557,8.9,0.3,5.1,5.3,1.05,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,sugaha000shu,right
26,Chia-Hao Sung,26,3,2,0.6,2.18,48,NA,NA,0,0,0,45.1,34,14,11,2,23,2,40,0,0,1,186,1.257,6.8,0.4,4.6,7.9,1.74,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,sung--000chi,right
27,Yuhei Takanashi*,26,2,1,0.667,2.3,48,NA,NA,0,0,0,31.1,25,8,8,0,23,2,41,4,0,0,146,1.532,7.2,0,6.6,11.8,1.78,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,takana000yuh,left
28,Kanji Teraoka,26,0,0,NA,9,1,NA,NA,0,0,0,3,6,3,3,1,0,0,2,0,0,0,15,2,18,3,0,6,NA,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,teraok000kan,right
29,Kenji Tomura,31,0,0,NA,6.32,6,NA,NA,0,0,0,15.2,17,15,11,1,9,1,15,0,0,1,73,1.66,9.8,0.6,5.2,8.6,1.67,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,tomura001ken,right
30,Yuki Watanabe*,23,0,0,NA,0,1,NA,NA,0,0,0,1,0,0,0,0,2,0,3,0,0,0,5,2,0,0,18,27,1.5,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,watana001yuk,left
31,Hayato Yuge*,25,3,3,0.5,3.74,8,NA,NA,1,1,0,43.1,40,18,18,5,9,0,34,2,0,0,172,1.131,8.3,1,1.9,7.1,3.78,Japan Pacific League,Tohoku Rakuten Golden Eagles,2019,yuge--000hay,left
1,David Buchanan,30,4,6,0.4,4.79,18,NA,NA,0,0,0,99.2,118,56,53,10,33,0,58,4,0,1,438,1.515,10.7,0.9,3,5.2,1.76,Japan Central League,Yakult Swallows,2019,buchan001dav,right
2,Juri Hara,25,3,7,0.3,4.86,12,NA,NA,1,0,0,74,85,44,40,10,19,1,57,5,0,5,322,1.405,10.3,1.2,2.3,6.9,3,Japan Central League,Yakult Swallows,2019,hara--000jur,right
3,Ryo Hirai,28,1,1,0.5,8.53,20,NA,NA,0,0,0,19,24,18,18,1,9,0,13,0,0,2,87,1.737,11.4,0.5,4.3,6.2,1.44,Japan Central League,Yakult Swallows,2019,hirai-000ryo,right
